year;month;day;weekday;hour;city;neighborhood;nature;victim_age;gender;ethnicity;sexual_orientation
2023;3;16;QUINTA;16;PATO BRANCO;SAO CRISTOVAO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;27;;BRANCA;
2023;3;16;QUINTA;16;PATO BRANCO;SAO CRISTOVAO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;33;M;BRANCA;
2023;3;22;QUARTA;21;SAUDADE DO IGUACU;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);55;M;BRANCA;
2023;3;27;SEGUNDA;6;CHOPINZINHO;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;PARDA;HETEROSSEXUAL
2023;4;6;QUINTA;9;PALMAS;SAO JOSE;Roubo com Resultado Morte;27;M;PARDA;
2023;4;10;SEGUNDA;11;CORONEL VIVIDA;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;81;M;;
2023;4;11;TERCA;14;MANGUEIRINHA;CENTRO;Aborto;0;F;;
2023;4;13;QUINTA;18;MANGUEIRINHA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;BRANCA;HETEROSSEXUAL
2023;4;17;SEGUNDA;19;SAO JOAO;CRISTO REI;Feminicídio;44;F;BRANCA;HETEROSSEXUAL
2023;4;17;SEGUNDA;19;SAO JOAO;CRISTO REI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);44;F;BRANCA;HETEROSSEXUAL
2023;4;21;SEXTA;16;SAO JORGE DO OESTE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;58;F;BRANCA;
2023;4;26;QUARTA;13;CHOPINZINHO;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;BRANCA;HETEROSSEXUAL
2023;5;5;SEXTA;18;SAO JOAO;AREA RURAL;Praticar Homicídio Culposo na Direção de Veículo;34;F;BRANCA;
2023;5;14;DOMINGO;2;ITAPEJARA DO OESTE;PADRE ULRICO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA;
2023;5;21;DOMINGO;0;CLEVELANDIA;JARDIM BRASILIA;Feminicídio;34;F;;HETEROSSEXUAL
2023;5;21;DOMINGO;0;CLEVELANDIA;JARDIM BRASILIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;F;;HETEROSSEXUAL
2023;5;27;SABADO;15;PALMAS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;36;M;;
2023;5;27;SABADO;15;PALMAS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;46;M;;
2023;5;27;SABADO;15;PALMAS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;66;F;;
2023;5;27;SABADO;15;PALMAS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;71;F;;
2023;5;30;TERCA;8;PATO BRANCO;PARQUE DO SOM;Praticar Homicídio Culposo na Direção de Veículo;31;M;PARDA;
2023;6;7;QUARTA;8;CORONEL DOMINGOS SOARES;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA;
2023;6;8;QUINTA;18;ITAPEJARA DO OESTE;VILA RURAL;Praticar Homicídio Culposo na Direção de Veículo;43;M;BRANCA;
2023;6;22;QUINTA;19;PATO BRANCO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;43;M;;
2023;7;3;SEGUNDA;19;PATO BRANCO;ALTO DA GLORIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;BRANCA;
2023;7;4;TERCA;11;CORONEL DOMINGOS SOARES;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);70;M;PARDA;
2023;7;5;QUARTA;3;SAO JOAO;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;BRANCA;
2023;7;11;TERCA;18;CORONEL VIVIDA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;74;M;BRANCA;
2023;7;14;SEXTA;4;PATO BRANCO;SAO JOAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;PARDA;
2023;7;17;SEGUNDA;16;PATO BRANCO;CENTRO;Lesão Corporal com Resultado Morte;48;M;;
2023;7;21;SEXTA;17;PATO BRANCO;ALVORADA;Feminicídio;29;F;BRANCA;
2023;7;21;SEXTA;17;PATO BRANCO;ALVORADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;F;BRANCA;
2023;7;28;SEXTA;23;SAO JORGE DO OESTE;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;PARDA;
2023;8;5;SABADO;18;HONORIO SERPA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);53;M;BRANCA;
2023;8;12;SABADO;7;MARIOPOLIS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;36;M;BRANCA;
2023;8;22;TERCA;9;PALMAS;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;;
2023;8;26;SABADO;19;PATO BRANCO;SAO CRISTOVAO;Praticar Homicídio Culposo na Direção de Veículo;65;M;PARDA;
2023;9;2;SABADO;0;MANGUEIRINHA;COVO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;PARDA;
2023;9;7;QUINTA;3;PATO BRANCO;TREVO DA GUARANI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA;
2023;9;7;QUINTA;3;PATO BRANCO;TREVO DA GUARANI;Lesão Corporal com Resultado Morte;25;F;BRANCA;
2023;9;7;QUINTA;21;SAO JORGE DO OESTE;LAPA;Praticar Homicídio Culposo na Direção de Veículo;44;F;PARDA;
2023;9;11;SEGUNDA;16;CLEVELANDIA;ESTRELA;Praticar Homicídio Culposo na Direção de Veículo;54;M;BRANCA;
2023;9;11;SEGUNDA;16;CLEVELANDIA;ESTRELA;Praticar Homicídio Culposo na Direção de Veículo;90;F;PRETA;
2023;9;13;QUARTA;8;VITORINO;VILA RURAL;Praticar Homicídio Culposo na Direção de Veículo;29;M;BRANCA;
2023;9;17;DOMINGO;20;PALMAS;SANTUARIO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);45;M;BRANCA;
2023;10;5;QUINTA;3;PATO BRANCO;SAO CRISTOVAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;PARDA;
2023;10;12;QUINTA;10;PALMAS;BOM PASTOR;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;F;BRANCA;
2023;10;22;DOMINGO;18;MANGUEIRINHA;CENTRO;Feminicídio;41;F;PARDA;
2023;10;22;DOMINGO;18;MANGUEIRINHA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);41;F;PARDA;
2023;10;27;SEXTA;1;PATO BRANCO;ALVORADA;Praticar Homicídio Culposo na Direção de Veículo;42;M;BRANCA;
2023;10;29;DOMINGO;0;PALMAS;CAMPINHO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;BRANCA;
2023;10;31;TERCA;0;CLEVELANDIA;PARQUE INDUSTRIAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;F;PARDA;
2023;11;2;QUINTA;17;SAO JORGE DO OESTE;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;PARDA;HETEROSSEXUAL
2023;11;4;SABADO;21;CHOPINZINHO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;59;F;BRANCA;
2023;11;12;DOMINGO;5;PALMAS;LAGOAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);52;M;PARDA;
2023;11;15;QUARTA;23;PALMAS;LAGOAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;;
2023;11;17;SEXTA;6;ITAPEJARA DO OESTE;BAIRRO FENIX;Roubo com Resultado Morte;80;M;BRANCA;
2023;11;19;DOMINGO;12;PATO BRANCO;ZONA RURAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;27;M;BRANCA;HETEROSSEXUAL
2023;11;21;TERCA;21;BOM SUCESSO DO SUL;CENTRO;Feminicídio;34;F;AMARELA;
2023;11;21;TERCA;21;BOM SUCESSO DO SUL;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;F;AMARELA;
2023;11;29;QUARTA;5;PALMAS;AEROPORTO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;24;M;PARDA;HETEROSSEXUAL
2023;11;29;QUARTA;5;PALMAS;BNH ELDORADO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;42;M;PARDA;HETEROSSEXUAL
2023;11;29;QUARTA;5;PALMAS;SAO JOSE;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;22;;BRANCA;HETEROSSEXUAL
2023;11;29;QUARTA;18;CLEVELANDIA;EAPI;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;18;M;BRANCA;HETEROSSEXUAL
2023;12;10;DOMINGO;23;PALMAS;ALTO DA GLORIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;PARDA;
2023;12;20;QUARTA;5;PALMAS;ELDORADO;Feminicídio;20;F;PARDA;
2023;12;20;QUARTA;5;PALMAS;ELDORADO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;F;PARDA;
2023;12;31;DOMINGO;12;PALMAS;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA;HETEROSSEXUAL
2022;1;14;SEXTA;11;VITORINO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;41;M;BRANCA;
2022;1;15;SABADO;9;PATO BRANCO;PLANALTO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA;
2022;1;15;SABADO;22;CORONEL VIVIDA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;15;M;;
2022;1;15;SABADO;22;CORONEL VIVIDA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;27;M;;
2022;1;15;SABADO;22;CORONEL VIVIDA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;52;M;;
2022;1;21;SEXTA;14;CORONEL VIVIDA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;48;M;;
2022;1;21;SEXTA;21;PALMAS;SAO FRANCISCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA;
2022;1;21;SEXTA;21;PALMAS;SAO FRANCISCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PARDA;
2022;1;22;SABADO;5;PALMAS;SAO FRANCISCO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);50;M;PARDA;
2022;1;30;DOMINGO;22;CLEVELANDIA;AEROPORTO;Praticar Homicídio Culposo na Direção de Veículo;53;F;BRANCA;
2022;2;2;QUARTA;18;SAO JORGE DO OESTE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;21;M;;
2022;2;12;SABADO;23;PATO BRANCO;NOVO HORIZONTE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);64;M;PARDA;
2022;2;20;DOMINGO;21;CLEVELANDIA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;BRANCA;
2022;2;28;SEGUNDA;2;MANGUEIRINHA;COMUNIDADE DO COVO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;;
2022;3;1;TERCA;10;CLEVELANDIA;EAPI;Roubo com Resultado Morte;85;M;BRANCA;
2022;3;12;SABADO;20;SAO JOAO;CRISTO REI;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;17;M;PARDA;
2022;3;13;DOMINGO;20;SAO JOAO;CRISTO REI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PARDA;
2022;3;18;SEXTA;22;MANGUEIRINHA;SANTO ANTONIO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA;
2022;3;19;SABADO;20;PATO BRANCO;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;30;F;BRANCA;
2022;3;19;SABADO;20;PATO BRANCO;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;45;F;BRANCA;
2022;3;25;SEXTA;23;PATO BRANCO;SAO CRISTOVAO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);50;M;PARDA;
2022;3;26;SABADO;17;CHOPINZINHO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;41;M;PARDA;
2022;3;26;SABADO;18;PALMAS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;41;M;PARDA;
2022;3;28;SEGUNDA;2;PATO BRANCO;PLANALTO;Praticar Homicídio Culposo na Direção de Veículo;21;F;PARDA;
2022;3;29;TERCA;18;MARIOPOLIS;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);60;F;BRANCA;
2022;4;1;SEXTA;6;PATO BRANCO;SAO JOAO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;19;M;PARDA;
2022;4;7;QUINTA;16;PALMAS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;71;M;;
2022;4;9;SABADO;0;CORONEL VIVIDA;VISTA ALEGRE;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;20;M;PARDA;
2022;4;9;SABADO;0;CORONEL VIVIDA;VISTA ALEGRE;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;23;M;PARDA;
2022;4;9;SABADO;15;CHOPINZINHO;AREA RURAL;Praticar Homicídio Culposo na Direção de Veículo;33;M;BRANCA;
2022;4;14;QUINTA;12;PALMAS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;14;M;;
2022;4;14;QUINTA;12;PALMAS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;17;M;;
2022;4;14;QUINTA;12;PALMAS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;20;M;;
2022;4;14;QUINTA;12;PALMAS;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;45;M;;
2022;4;18;SEGUNDA;5;PALMAS;DIVINO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;F;PARDA;
2022;4;18;SEGUNDA;5;PALMAS;DIVINO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);52;F;PARDA;
2022;4;21;QUINTA;17;SAO JOAO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;;
2022;4;27;QUARTA;7;PATO BRANCO;PINHEIRINHO;Praticar Homicídio Culposo na Direção de Veículo;39;M;;
2022;5;1;DOMINGO;17;PALMAS;PADRE PONCIANO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);74;M;PARDA;
2022;5;19;QUINTA;11;PALMAS;HIPICA;Feminicídio;75;F;BRANCA;
2022;5;19;QUINTA;11;PALMAS;HIPICA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);75;F;BRANCA;
2022;5;22;DOMINGO;14;SAO JORGE DO OESTE;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;16;F;BRANCA;
2022;5;24;TERCA;10;MANGUEIRINHA;COMUNIDADE STIL;Praticar Homicídio Culposo na Direção de Veículo;27;M;;
2022;6;2;QUINTA;11;PALMAS;HIPICA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;F;BRANCA;
2022;6;6;SEGUNDA;0;CLEVELANDIA;BOM JESUS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);15;M;PARDA;
2022;6;10;SEXTA;0;MARIOPOLIS;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;BRANCA;
2022;6;12;DOMINGO;0;PATO BRANCO;FRARON;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;;
2022;6;19;DOMINGO;1;CLEVELANDIA;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;BRANCA;
2022;6;19;DOMINGO;16;CORONEL VIVIDA;IMARIBO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA;
2022;6;19;DOMINGO;20;CLEVELANDIA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;7;F;;
2022;6;20;SEGUNDA;6;CLEVELANDIA;ARAUCARIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);46;F;BRANCA;
2022;6;23;QUINTA;8;CORONEL VIVIDA;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;PARDA;
2022;6;23;QUINTA;13;MANGUEIRINHA;AREA RURAL;Praticar Homicídio Culposo na Direção de Veículo;51;F;;
2022;6;23;QUINTA;13;MANGUEIRINHA;AREA RURAL;Praticar Homicídio Culposo na Direção de Veículo;54;M;;
2022;6;25;SABADO;17;HONORIO SERPA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;21;M;;
2022;6;25;SABADO;17;HONORIO SERPA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;29;M;;
2022;6;26;DOMINGO;22;CLEVELANDIA;ALMOXARIFADO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;PARDA;
2022;6;27;SEGUNDA;6;CHOPINZINHO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;45;M;;
2022;7;12;TERCA;13;ITAPEJARA DO OESTE;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;22;M;BRANCA;
2022;7;16;SABADO;0;PATO BRANCO;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;F;BRANCA;
2022;7;19;TERCA;20;PALMAS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;29;M;PARDA;
2022;7;21;QUINTA;11;PALMAS;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;BRANCA;
2022;8;9;TERCA;21;PALMAS;CENTRO;Praticar Homicídio Culposo na Direção de Veículo;71;M;BRANCA;
2022;8;11;QUINTA;7;PATO BRANCO;CRISTO REI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;PARDA;
2022;8;14;DOMINGO;0;PALMAS;AEROPORTO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);17;F;PARDA;
2022;8;31;QUARTA;6;PALMAS;LAGOAO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;23;M;BRANCA;
2022;8;31;QUARTA;6;PALMAS;LAGOAO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;32;M;PARDA;
2022;9;10;SABADO;21;SAO JOAO;MORUMBI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;F;PARDA;
2022;9;10;SABADO;21;SAO JOAO;MORUMBI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);54;F;PARDA;
2022;9;10;SABADO;23;CORONEL VIVIDA;FLOR DA SERRA;Praticar Homicídio Culposo na Direção de Veículo;19;M;PARDA;
2022;9;24;SABADO;20;SAO JOAO;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);55;M;BRANCA;
2022;9;24;SABADO;23;CORONEL VIVIDA;VILA NOVA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);41;M;PARDA;
2022;9;25;DOMINGO;4;PATO BRANCO;CRISTO REI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);14;F;PARDA;
2022;9;25;DOMINGO;19;CORONEL VIVIDA;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;29;M;BRANCA;
2022;9;28;QUARTA;13;SAO JOAO;MARGINAL DA PR 562;Praticar Homicídio Culposo na Direção de Veículo;32;F;BRANCA;
2022;10;2;DOMINGO;7;ITAPEJARA DO OESTE;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;M;BRANCA;
2022;10;5;QUARTA;20;PATO BRANCO;CRISTO REI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA;
2022;10;6;QUINTA;13;PATO BRANCO;BAIXADA;Feminicídio;25;F;BRANCA;
2022;10;6;QUINTA;13;PATO BRANCO;BAIXADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;F;BRANCA;
2022;10;6;QUINTA;20;CORONEL VIVIDA;VILA NOVA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PRETA;
2022;10;8;SABADO;21;PALMAS;RODOVIA PRT 280;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;PRETA;
2022;10;11;TERCA;7;PATO BRANCO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;45;F;BRANCA;
2022;10;11;TERCA;7;PATO BRANCO;ZONA RURAL;Praticar Homicídio Culposo na Direção de Veículo;53;F;BRANCA;
2022;10;12;QUARTA;21;PATO BRANCO;ALVORADA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;BRANCA;
2022;10;15;SABADO;15;PATO BRANCO;PLANALTO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);39;M;PARDA;
2022;10;15;SABADO;15;VITORINO;ARAUCARIA;Praticar Homicídio Culposo na Direção de Veículo;23;M;BRANCA;
2022;10;29;SABADO;16;PATO BRANCO;CRISTO REI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;BRANCA;
2022;10;29;SABADO;17;PALMAS;TIA JOANA;Praticar Homicídio Culposo na Direção de Veículo;64;F;BRANCA;
2022;10;31;SEGUNDA;3;CLEVELANDIA;ALMOXARIFADO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA;
2022;11;2;QUARTA;14;PALMAS;HIPICA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;PARDA;
2022;11;5;SABADO;11;PALMAS;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA;
2022;11;8;TERCA;21;PALMAS;CENTRO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;32;M;BRANCA;
2022;11;10;QUINTA;16;CLEVELANDIA;RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;PARDA;
2022;11;11;SEXTA;5;PALMAS;VILA OPERARIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;PARDA;
2022;11;12;SABADO;19;CORONEL VIVIDA;AREA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);45;M;BRANCA;
