year;month;day;weekday;hour;city;neighborhood;nature;victim_age;gender;ethnicity
2021;7;12;SEGUNDA;23;FOZ DO IGUACU;PORTAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);46;F;PARDA
2021;7;13;TERCA;20;FOZ DO IGUACU;MORUMBI;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;20;M;PARDA
2021;7;14;QUARTA;17;FOZ DO IGUACU;PORTES;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;39;M;PARDA
2021;7;18;DOMINGO;22;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;PRETA
2021;7;22;QUINTA;14;FOZ DO IGUACU;TRES FRONTEIRAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;BRANCA
2021;7;30;SEXTA;19;FOZ DO IGUACU;PANORAMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;F;BRANCA
2021;8;6;SEXTA;4;FOZ DO IGUACU;TRES LAGOAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA
2021;8;8;DOMINGO;1;FOZ DO IGUACU;PORTAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;PARDA
2021;8;14;SABADO;17;FOZ DO IGUACU;IPE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;M;BRANCA
2021;8;27;SEXTA;0;FOZ DO IGUACU;CENTRO CIVICO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;20;M;PARDA
2021;8;29;DOMINGO;1;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;M;PARDA
2021;8;29;DOMINGO;17;FOZ DO IGUACU;KLP;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;BRANCA
2021;9;5;DOMINGO;23;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;BRANCA
2021;9;7;TERCA;15;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA
2021;9;8;QUARTA;15;FOZ DO IGUACU;TRES BANDEIRAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);44;M;PARDA
2021;9;18;SABADO;18;FOZ DO IGUACU;PANORAMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);52;M;PARDA
2021;9;19;DOMINGO;16;FOZ DO IGUACU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;F;PARDA
2021;9;19;DOMINGO;20;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;BRANCA
2021;9;20;SEGUNDA;3;FOZ DO IGUACU;TRES BANDEIRAS;Praticar Homicídio Culposo na Direção de Veículo;34;M;BRANCA
2021;9;26;DOMINGO;23;FOZ DO IGUACU;TRES LAGOAS;Praticar Homicídio Culposo na Direção de Veículo;20;M;PARDA
2021;9;27;SEGUNDA;20;FOZ DO IGUACU;BOURBON;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;
2021;10;6;QUARTA;13;FOZ DO IGUACU;MORUMBI;Praticar Homicídio Culposo na Direção de Veículo;56;M;BRANCA
2021;10;7;QUINTA;6;FOZ DO IGUACU;PORTES;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;32;M;BRANCA
2021;10;9;SABADO;11;FOZ DO IGUACU;CIDADE NOVA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA
2021;10;15;SEXTA;1;FOZ DO IGUACU;TRES BANDEIRAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;BRANCA
2021;10;17;DOMINGO;4;FOZ DO IGUACU;ZONA RURAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;PARDA
2021;10;20;QUARTA;22;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;PARDA
2021;10;20;QUARTA;22;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA
2021;10;20;QUARTA;22;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;BRANCA
2021;10;24;DOMINGO;20;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;PARDA
2021;10;26;TERCA;22;FOZ DO IGUACU;PORTES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;
2021;10;30;SABADO;21;FOZ DO IGUACU;PORTAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);51;M;BRANCA
2021;11;4;QUINTA;3;FOZ DO IGUACU;CAMPOS DO IGUACU;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;F;BRANCA
2021;11;6;SABADO;0;FOZ DO IGUACU;PANORAMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;BRANCA
2021;11;7;DOMINGO;0;FOZ DO IGUACU;PANORAMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;PRETA
2021;12;2;QUINTA;22;FOZ DO IGUACU;KLP;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;BRANCA
2021;12;4;SABADO;19;FOZ DO IGUACU;CAMPOS DO IGUACU;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;19;;BRANCA
2021;12;4;SABADO;19;FOZ DO IGUACU;CAMPOS DO IGUACU;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;22;;
2021;12;5;DOMINGO;5;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;PARDA
2021;12;7;TERCA;11;FOZ DO IGUACU;CENTRO CIVICO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;F;
2021;12;10;SEXTA;20;FOZ DO IGUACU;PORTAL;Praticar Homicídio Culposo na Direção de Veículo;33;M;BRANCA
2021;12;25;SABADO;3;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;PARDA
2020;1;1;QUARTA;7;FOZ DO IGUACU;PREJUDICADO;Lesão Corporal com Resultado Morte;26;M;PARDA
2020;1;2;QUINTA;17;FOZ DO IGUACU;;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;BRANCA
2020;1;5;DOMINGO;19;FOZ DO IGUACU;PARQUE IMPERATRIZ;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);37;M;BRANCA
2020;1;6;SEGUNDA;14;FOZ DO IGUACU;PARQUE MORUMBI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;PARDA
2020;1;17;SEXTA;22;FOZ DO IGUACU;TRES LAGOAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;BRANCA
2020;1;19;DOMINGO;19;FOZ DO IGUACU;JARDIM SAO PAULO II;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);38;M;BRANCA
2020;1;26;DOMINGO;8;FOZ DO IGUACU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);16;M;PRETA
2020;1;28;TERCA;19;FOZ DO IGUACU;TRES LAGOAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;BRANCA
2020;2;5;QUARTA;7;FOZ DO IGUACU;CONJUNTO LIBRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;F;BRANCA
2020;2;8;SABADO;20;FOZ DO IGUACU;JARDIM PETROPOLIS;Lesão Corporal com Resultado Morte;38;M;
2020;2;14;SEXTA;8;FOZ DO IGUACU;PORTO BELO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;BRANCA
2020;2;15;SABADO;1;FOZ DO IGUACU;BEVERLY FALLS PARK;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;F;PARDA
2020;2;24;SEGUNDA;20;FOZ DO IGUACU;VILA C NOVA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);71;M;BRANCA
2020;3;8;DOMINGO;3;FOZ DO IGUACU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA
2020;3;13;SEXTA;0;FOZ DO IGUACU;LOT CAMPOS DO IGUACU;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);45;M;BRANCA
2020;3;22;DOMINGO;23;FOZ DO IGUACU;CIDADE NOVA II;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;F;
2020;3;22;DOMINGO;23;FOZ DO IGUACU;CIDADE NOVA II;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;
2020;3;22;DOMINGO;23;FOZ DO IGUACU;CIDADE NOVA II;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;
2020;3;22;DOMINGO;23;FOZ DO IGUACU;CIDADE NOVA II;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;
2020;3;23;SEGUNDA;3;FOZ DO IGUACU;CIDADE NOVA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);17;F;
2020;3;23;SEGUNDA;16;FOZ DO IGUACU;JARDIM DAS FLORES;Feminicídio;25;F;BRANCA
2020;3;23;SEGUNDA;16;FOZ DO IGUACU;JARDIM DAS FLORES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;F;BRANCA
2020;3;25;QUARTA;22;FOZ DO IGUACU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;PARDA
2020;4;7;TERCA;7;FOZ DO IGUACU;ITAMARATY;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;PARDA
2020;4;12;DOMINGO;14;FOZ DO IGUACU;JARDIM DAS FLORES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;BRANCA
2020;4;18;SABADO;2;FOZ DO IGUACU;PILARZINHO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;BRANCA
2020;4;18;SABADO;2;FOZ DO IGUACU;PILARZINHO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;BRANCA
2020;4;18;SABADO;20;FOZ DO IGUACU;VILA C;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);17;M;PRETA
2020;4;26;DOMINGO;19;FOZ DO IGUACU;VILA APARECIDA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;BRANCA
2020;4;28;TERCA;1;FOZ DO IGUACU;JARDIM NACIONAL;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;19;M;PRETA
2020;5;1;SEXTA;3;FOZ DO IGUACU;JARDIM SANTA ROSA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;PARDA
2020;5;2;SABADO;20;FOZ DO IGUACU;CONJUNTO LIBRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;
2020;5;2;SABADO;20;FOZ DO IGUACU;CONJUNTO LIBRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);24;F;BRANCA
2020;5;5;TERCA;10;FOZ DO IGUACU;PORTAL DA FOZ;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;F;
2020;5;5;TERCA;22;FOZ DO IGUACU;PARQUE OURO VERDE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;BRANCA
2020;5;10;DOMINGO;19;FOZ DO IGUACU;CIDADE NOVA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;F;PARDA
2020;5;10;DOMINGO;21;FOZ DO IGUACU;SANTA RITA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;BRANCA
2020;5;14;QUINTA;23;FOZ DO IGUACU;PORTO MEIRA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;28;M;PARDA
2020;5;18;SEGUNDA;18;FOZ DO IGUACU;PORTO BELO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;BRANCA
2020;5;24;DOMINGO;5;FOZ DO IGUACU;PARQUE MORUMBI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;F;PARDA
2020;5;26;TERCA;12;FOZ DO IGUACU;LOT CAMPOS DO IGUACU;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;BRANCA
2020;5;30;SABADO;19;FOZ DO IGUACU;JARDIM CLAUDIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);44;M;BRANCA
2020;6;4;QUINTA;4;FOZ DO IGUACU;JARDIM ELDORADO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;32;M;BRANCA
2020;6;4;QUINTA;4;FOZ DO IGUACU;JARDIM ELDORADO;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;33;M;BRANCA
2020;6;6;SABADO;3;FOZ DO IGUACU;CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);34;M;PRETA
2020;6;6;SABADO;15;FOZ DO IGUACU;JARDIM MANAUS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;
2020;6;6;SABADO;15;FOZ DO IGUACU;PILARZINHO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);32;M;BRANCA
2020;6;7;DOMINGO;22;FOZ DO IGUACU;PORTO BELO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;M;
2020;6;13;SABADO;21;FOZ DO IGUACU;MORUMBI II;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;14;M;PARDA
2020;6;13;SABADO;21;FOZ DO IGUACU;MORUMBI II;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;18;M;PARDA
2020;6;15;SEGUNDA;16;FOZ DO IGUACU;TRES LAGOAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);40;M;BRANCA
2020;6;20;SABADO;17;FOZ DO IGUACU;CALIFORNIA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);22;M;BRANCA
2020;7;4;SABADO;17;FOZ DO IGUACU;PORTAL DA FOZ;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;F;BRANCA
2020;7;7;TERCA;23;FOZ DO IGUACU;PORTAL DA FOZ;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;PARDA
2020;7;10;SEXTA;12;FOZ DO IGUACU;VILA SAO SEBASTIAO;Roubo com Resultado Morte;63;M;PARDA
2020;7;11;SABADO;23;FOZ DO IGUACU;JUPIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;PARDA
2020;7;11;SABADO;23;FOZ DO IGUACU;JUPIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;BRANCA
2020;7;12;DOMINGO;22;FOZ DO IGUACU;JARDIM IPANEMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);42;M;PRETA
2020;7;20;SEGUNDA;0;FOZ DO IGUACU;PARQUE PRESIDENTE;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;
2020;8;5;QUARTA;20;FOZ DO IGUACU;PARQUE RES TRES BANDEIRAS;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;36;M;PARDA
2020;8;15;SABADO;16;FOZ DO IGUACU;;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);31;M;PARDA
2020;8;20;QUINTA;15;FOZ DO IGUACU;CONJUNTO BUBAS;Feminicídio;19;F;PARDA
2020;8;20;QUINTA;15;FOZ DO IGUACU;CONJUNTO BUBAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;F;PARDA
2020;8;24;SEGUNDA;20;FOZ DO IGUACU;TRES LAGOAS;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;25;M;PARDA
2020;8;24;SEGUNDA;20;FOZ DO IGUACU;TRES LAGOAS;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;31;M;BRANCA
2020;8;26;QUARTA;22;FOZ DO IGUACU;VILA BORGES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);26;M;PARDA
2020;8;30;DOMINGO;21;FOZ DO IGUACU;JARDIM DAS FLORES;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);49;M;PARDA
2020;9;12;SABADO;5;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;BRANCA
2020;9;13;DOMINGO;13;FOZ DO IGUACU;;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;M;PARDA
2020;9;15;TERCA;10;FOZ DO IGUACU;PORTO MEIRA ;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);19;M;PARDA
2020;9;16;QUARTA;10;FOZ DO IGUACU;BAIRRO POLO CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);35;M;BRANCA
2020;10;2;SEXTA;1;FOZ DO IGUACU;BAIRRO TRES LAGOAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);13;M;PARDA
2020;10;4;DOMINGO;0;FOZ DO IGUACU;BAIRRO TRES FRONTEIRAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;BRANCA
2020;10;5;SEGUNDA;15;FOZ DO IGUACU;BAIRRO PORTAL;Lesão Corporal com Resultado Morte;66;M;BRANCA
2020;10;7;QUARTA;11;FOZ DO IGUACU;BAIRRO TRES FRONTEIRAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA
2020;10;18;DOMINGO;1;FOZ DO IGUACU;BAIRRO TRES BANDEIRAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);43;M;PARDA
2020;10;24;SABADO;17;FOZ DO IGUACU;BAIRRO LANCASTER;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);23;M;BRANCA
2020;10;25;DOMINGO;11;FOZ DO IGUACU;BAIRRO LANCASTER;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;20;M;BRANCA
2020;10;25;DOMINGO;22;FOZ DO IGUACU;BAIRRO TRES LAGOAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);30;M;PARDA
2020;10;31;SABADO;12;FOZ DO IGUACU;BAIRRO PORTAL;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);53;M;BRANCA
2020;11;10;TERCA;14;FOZ DO IGUACU;BAIRRO MORUMBI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);28;M;PARDA
2020;11;15;DOMINGO;20;FOZ DO IGUACU;BAIRRO MORUMBI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);36;M;PARDA
2020;11;21;SABADO;20;FOZ DO IGUACU;BAIRRO MARACANA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);45;M;BRANCA
2020;11;23;SEGUNDA;2;FOZ DO IGUACU;BAIRRO PANORAMA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;M;PARDA
2020;11;27;SEXTA;22;FOZ DO IGUACU;BAIRRO PORTO BELO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);21;M;PARDA
2020;12;3;QUINTA;21;FOZ DO IGUACU;BAIRRO MORUMBI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);25;M;BRANCA
2020;12;7;SEGUNDA;15;FOZ DO IGUACU;BAIRRO TRES LAGOAS;Roubo com Resultado Morte;30;M;
2020;12;15;TERCA;11;FOZ DO IGUACU;BAIRRO MORUMBI;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);27;M;BRANCA
2020;12;16;QUARTA;20;FOZ DO IGUACU;BAIRRO LANCASTER;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;14;M;BRANCA
2020;12;16;QUARTA;22;FOZ DO IGUACU;BAIRRO CIDADE NOVA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);17;M;
2020;12;18;SEXTA;4;FOZ DO IGUACU;BAIRRO POLO CENTRO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);52;M;BRANCA
2020;12;22;TERCA;16;FOZ DO IGUACU;PORTO MEIRA;Morte por Intervenção Legal de Agente do Estado NÃO INFORMADO MILAE;22;M;BRANCA
2020;12;25;SEXTA;2;FOZ DO IGUACU;PORTO MEIRA;Roubo com Resultado Morte;63;M;PARDA
2020;12;25;SEXTA;20;FOZ DO IGUACU;BAIRRO ITAIPU C;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);47;M;PARDA
2019;1;17;QUINTA;7;FOZ DO IGUACU;INVASAO BUBAS;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);20;M;PARDA
2019;1;19;SABADO;20;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);18;;PARDA
2019;2;5;TERCA;0;FOZ DO IGUACU;PORTO MEIRA;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);33;F;PARDA
2019;2;9;SABADO;21;FOZ DO IGUACU;PORTO BELO;Homicídio Doloso (homicídio simples e qualificado, feminicídio e homicídio doloso no trânsito);29;M;BRANCA
